sentiment_score_bin,trades,win_rate,avg,median,sharpe
0,4323.0,0.4543141337034467,-0.0006457330858633112,-0.0027779508847703,-0.01583946625205047
1,96.0,0.5833333333333334,0.008326588157253892,0.0057927447416348,0.1745600384822447
